Year,Month,Segment,Sub-Segment,Category,Subcategory,Tag,Amount,Quarter,Difference,Difference YTD Budget
2026.0,September,Retail,Retail HQ,GA,G&A - Depreciation,Budget,0.0,Q3,,
2026.0,September,Retail,Retail HQ,,Other income/(expenses) ,Budget,0.0,Q3,,
2026.0,September,Retail,Retail HQ,,Total G&A (Include Depre + Others),Budget,-2174840802.0,Q3,,
2026.0,September,Retail,Retail HQ,EBIT,EBIT,Budget,-2174840802.0,Q3,,
2026.0,September,Retail,Retail HQ,EBITDA,EBITDA,Budget,-2174840802.0,Q3,,
,,,Retail HQ,,,Budget,,,,
2026.0,October,Retail,Retail HQ,Revenue,Revenue,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,COGS,COGS,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,GP,GP,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,SM,S&M - O2O,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,SM,S&M - Offline,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,SM,S&M - Online,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,SM,S&M - Others,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,SM,S&M - Payment Channel,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,SM,S&M - PCV,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,SM,S&M - Distribution Cost,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,,Total S&M,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,,CM,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,GA,G&A - Staff Cost,Budget,-2174840802.0,Q4,,
2026.0,October,Retail,Retail HQ,GA,G&A - Other staff cost,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,GA,G&A - Consultancy cost,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,GA,G&A - IT Cost,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,GA,G&A - Depreciation,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,,Other income/(expenses) ,Budget,0.0,Q4,,
2026.0,October,Retail,Retail HQ,,Total G&A (Include Depre + Others),Budget,-2174840802.0,Q4,,
2026.0,October,Retail,Retail HQ,EBITDA,EBITDA,Budget,-2174840802.0,Q4,,
2026.0,October,Retail,Retail HQ,EBIT,EBIT,Budget,-2174840802.0,Q4,,
,,,Retail HQ,,,Budget,,,,
2026.0,November,Retail,Retail HQ,Revenue,Revenue,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,COGS,COGS,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,GP,GP,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,SM,S&M - O2O,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,SM,S&M - Offline,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,SM,S&M - Online,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,SM,S&M - Others,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,SM,S&M - Payment Channel,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,SM,S&M - PCV,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,SM,S&M - Distribution Cost,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,,Total S&M,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,,CM,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,GA,G&A - Staff Cost,Budget,-2174840802.0,Q4,,
2026.0,November,Retail,Retail HQ,GA,G&A - Other staff cost,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,GA,G&A - Consultancy cost,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,GA,G&A - IT Cost,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,GA,G&A - Depreciation,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,,Other income/(expenses) ,Budget,0.0,Q4,,
2026.0,November,Retail,Retail HQ,,Total G&A (Include Depre + Others),Budget,-2174840802.0,Q4,,
2026.0,November,Retail,Retail HQ,EBITDA,EBITDA,Budget,-2174840802.0,Q4,,
2026.0,November,Retail,Retail HQ,EBIT,EBIT,Budget,-2174840802.0,Q4,,
,,,Retail HQ,,,Budget,,,,
2026.0,December,Retail,Retail HQ,Revenue,Revenue,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,COGS,COGS,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,GP,GP,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,SM,S&M - O2O,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,SM,S&M - Offline,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,SM,S&M - Online,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,SM,S&M - Others,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,SM,S&M - Others (FD & SS Cashback),Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,SM,S&M - Payment Channel,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,SM,S&M - PCV,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,SM,S&M - Distribution Cost,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,,Total S&M,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,,CM,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,GA,G&A - Staff Cost,Budget,-2174840802.0,Q4,,
2026.0,December,Retail,Retail HQ,GA,G&A - Other staff cost,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,GA,G&A - Facility Management and Travelling,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,GA,G&A - Consultancy cost,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,GA,G&A - Corporate Action (Adj. Total),Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,GA,G&A - IT Cost,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,GA,G&A - Depreciation,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,,Other income/(expenses) ,Budget,0.0,Q4,,
2026.0,December,Retail,Retail HQ,,Total G&A (Include Depre + Others),Budget,-2174840802.0,Q4,,
2026.0,December,Retail,Retail HQ,EBITDA,EBITDA,Budget,-2174840802.0,Q4,,
2026.0,December,Retail,Retail HQ,EBIT,EBIT,Budget,-2174840802.0,Q4,,
,,,,,,Budget,,,,
2026.0,January,Retail,ADLV Retailer,Revenue,Revenue,Budget,3975000000.0,Q1,,
2026.0,January,Retail,ADLV Retailer,COGS,COGS,Budget,-2198750000.0,Q1,,
2026.0,January,Retail,ADLV Retailer,GP,GP,Budget,1776250000.0,Q1,,
2026.0,January,Retail,ADLV Retailer,SM,S&M - O2O,Budget,0.0,Q1,,
2026.0,January,Retail,ADLV Retailer,SM,S&M - Offline,Budget,-146650000.0,Q1,,
2026.0,January,Retail,ADLV Retailer,SM,S&M - Online,Budget,-124000000.0,Q1,,
2026.0,January,Retail,ADLV Retailer,SM,S&M - Others,Budget,-4000000.0,Q1,,
2026.0,January,Retail,ADLV Retailer,SM,S&M - Others (FD & SS Cashback),Budget,0.0,Q1,,
2026.0,January,Retail,ADLV Retailer,SM,S&M - Payment Channel,Budget,-171610000.0,Q1,,
2026.0,January,Retail,ADLV Retailer,SM,S&M - PCV,Budget,0.0,Q1,,
2026.0,January,Retail,ADLV Retailer,SM,S&M - Distribution Cost,Budget,-24666667.0,Q1,,
2026.0,January,Retail,ADLV Retailer,,Total S&M,Budget,-470926667.0,Q1,,
2026.0,January,Retail,ADLV Retailer,,CM,Budget,1305323333.0,Q1,,
2026.0,January,Retail,ADLV Retailer,GA,G&A - Staff Cost,Budget,0.0,Q1,,
2026.0,January,Retail,ADLV Retailer,GA,G&A - Other staff cost,Budget,-275273333.0,Q1,,
2026.0,January,Retail,ADLV Retailer,GA,G&A - Facility Management and Travelling,Budget,-333325951.0,Q1,,
2026.0,January,Retail,ADLV Retailer,GA,G&A - Consultancy cost,Budget,0.0,Q1,,
2026.0,January,Retail,ADLV Retailer,GA,G&A - Corporate Action (Adj. Total),Budget,0.0,Q1,,
2026.0,January,Retail,ADLV Retailer,GA,G&A - IT Cost,Budget,-98270000.0,Q1,,
2026.0,January,Retail,ADLV Retailer,GA,G&A - Depreciation,Budget,-460789952.0,Q1,,
2026.0,January,Retail,ADLV Retailer,,Other income/(expenses) ,Budget,0.0,Q1,,
2026.0,January,Retail,ADLV Retailer,,Total G&A (Include Depre + Others),Budget,-1167659236.0,Q1,,
2026.0,January,Retail,ADLV Retailer,EBITDA,EBITDA,Budget,598454049.0,Q1,,
2026.0,January,Retail,ADLV Retailer,EBIT,EBIT,Budget,137664097.0,Q1,,
,,,,,,Budget,,,,
2026.0,February,Retail,ADLV Retailer,Revenue,Revenue,Budget,3700000000.0,Q1,,
2026.0,February,Retail,ADLV Retailer,COGS,COGS,Budget,-2173200000.0,Q1,,
2026.0,February,Retail,ADLV Retailer,GP,GP,Budget,1526800000.0,Q1,,
2026.0,February,Retail,ADLV Retailer,SM,S&M - O2O,Budget,0.0,Q1,,
2026.0,February,Retail,ADLV Retailer,SM,S&M - Offline,Budget,-141250000.0,Q1,,
2026.0,February,Retail,ADLV Retailer,SM,S&M - Online,Budget,-110000000.0,Q1,,
2026.0,February,Retail,ADLV Retailer,SM,S&M - Others,Budget,-4000000.0,Q1,,
2026.0,February,Retail,ADLV Retailer,SM,S&M - Others (FD & SS Cashback),Budget,0.0,Q1,,
2026.0,February,Retail,ADLV Retailer,SM,S&M - Payment Channel,Budget,-140890000.0,Q1,,
2026.0,February,Retail,ADLV Retailer,SM,S&M - PCV,Budget,0.0,Q1,,
2026.0,February,Retail,ADLV Retailer,SM,S&M - Distribution Cost,Budget,-24666667.0,Q1,,
2026.0,February,Retail,ADLV Retailer,,Total S&M,Budget,-420806667.0,Q1,,
2026.0,February,Retail,ADLV Retailer,,CM,Budget,1105993333.0,Q1,,
2026.0,February,Retail,ADLV Retailer,GA,G&A - Staff Cost,Budget,0.0,Q1,,
2026.0,February,Retail,ADLV Retailer,GA,G&A - Other staff cost,Budget,-274973333.0,Q1,,
2026.0,February,Retail,ADLV Retailer,GA,G&A - Facility Management and Travelling,Budget,-352325951.0,Q1,,
2026.0,February,Retail,ADLV Retailer,GA,G&A - Consultancy cost,Budget,0.0,Q1,,
2026.0,February,Retail,ADLV Retailer,GA,G&A - Corporate Action (Adj. Total),Budget,0.0,Q1,,
2026.0,February,Retail,ADLV Retailer,GA,G&A - IT Cost,Budget,-18950000.0,Q1,,
2026.0,February,Retail,ADLV Retailer,GA,G&A - Depreciation,Budget,-460789952.0,Q1,,
2026.0,February,Retail,ADLV Retailer,,Other income/(expenses) ,Budget,0.0,Q1,,
2026.0,February,Retail,ADLV Retailer,,Total G&A (Include Depre + Others),Budget,-1107039236.0,Q1,,
2026.0,February,Retail,ADLV Retailer,EBITDA,EBITDA,Budget,459744049.0,Q1,,
2026.0,February,Retail,ADLV Retailer,EBIT,EBIT,Budget,-1045903.0,Q1,,
,,,,,,Budget,,,,
2026.0,March,Retail,ADLV Retailer,Revenue,Revenue,Budget,4170000000.0,Q1,,
2026.0,March,Retail,ADLV Retailer,COGS,COGS,Budget,-2441400000.0,Q1,,
2026.0,March,Retail,ADLV Retailer,GP,GP,Budget,1728600000.0,Q1,,
2026.0,March,Retail,ADLV Retailer,SM,S&M - O2O,Budget,0.0,Q1,,
2026.0,March,Retail,ADLV Retailer,SM,S&M - Offline,Budget,-173830000.0,Q1,,
2026.0,March,Retail,ADLV Retailer,SM,S&M - Online,Budget,-126800000.0,Q1,,
2026.0,March,Retail,ADLV Retailer,SM,S&M - Others,Budget,-4000000.0,Q1,,
2026.0,March,Retail,ADLV Retailer,SM,S&M - Others (FD & SS Cashback),Budget,0.0,Q1,,
2026.0,March,Retail,ADLV Retailer,SM,S&M - Payment Channel,Budget,-166480000.0,Q1,,
2026.0,March,Retail,ADLV Retailer,SM,S&M - PCV,Budget,0.0,Q1,,
2026.0,March,Retail,ADLV Retailer,SM,S&M - Distribution Cost,Budget,-24666667.0,Q1,,
2026.0,March,Retail,ADLV Retailer,,Total S&M,Budget,-495776667.0,Q1,,
2026.0,March,Retail,ADLV Retailer,,CM,Budget,1232823333.0,Q1,,
2026.0,March,Retail,ADLV Retailer,GA,G&A - Staff Cost,Budget,0.0,Q1,,
2026.0,March,Retail,ADLV Retailer,GA,G&A - Other staff cost,Budget,-524266667.0,Q1,,
2026.0,March,Retail,ADLV Retailer,GA,G&A - Facility Management and Travelling,Budget,-326675951.0,Q1,,
2026.0,March,Retail,ADLV Retailer,GA,G&A - Consultancy cost,Budget,0.0,Q1,,
2026.0,March,Retail,ADLV Retailer,GA,G&A - Corporate Action (Adj. Total),Budget,0.0,Q1,,
2026.0,March,Retail,ADLV Retailer,GA,G&A - IT Cost,Budget,-20574000.0,Q1,,
2026.0,March,Retail,ADLV Retailer,GA,G&A - Depreciation,Budget,-460789952.0,Q1,,
2026.0,March,Retail,ADLV Retailer,,Other income/(expenses) ,Budget,0.0,Q1,,
2026.0,March,Retail,ADLV Retailer,,Total G&A (Include Depre + Others),Budget,-1332306570.0,Q1,,
2026.0,March,Retail,ADLV Retailer,EBITDA,EBITDA,Budget,361306715.0,Q1,,
2026.0,March,Retail,ADLV Retailer,EBIT,EBIT,Budget,-99483237.0,Q1,,
,,,,,,Budget,,,,
2026.0,April,Retail,ADLV Retailer,Revenue,Revenue,Budget,4235000000.0,Q2,,
2026.0,April,Retail,ADLV Retailer,COGS,COGS,Budget,-2401700000.0,Q2,,
2026.0,April,Retail,ADLV Retailer,GP,GP,Budget,1833300000.0,Q2,,
2026.0,April,Retail,ADLV Retailer,SM,S&M - O2O,Budget,0.0,Q2,,
2026.0,April,Retail,ADLV Retailer,SM,S&M - Offline,Budget,-457500000.0,Q2,,
2026.0,April,Retail,ADLV Retailer,SM,S&M - Online,Budget,-134000000.0,Q2,,
2026.0,April,Retail,ADLV Retailer,SM,S&M - Others,Budget,-4000000.0,Q2,,
2026.0,April,Retail,ADLV Retailer,SM,S&M - Others (FD & SS Cashback),Budget,0.0,Q2,,
2026.0,April,Retail,ADLV Retailer,SM,S&M - Payment Channel,Budget,-141080000.0,Q2,,
2026.0,April,Retail,ADLV Retailer,SM,S&M - PCV,Budget,0.0,Q2,,
2026.0,April,Retail,ADLV Retailer,SM,S&M - Distribution Cost,Budget,-24666667.0,Q2,,
2026.0,April,Retail,ADLV Retailer,,Total S&M,Budget,-761246667.0,Q2,,
2026.0,April,Retail,ADLV Retailer,,CM,Budget,1072053333.0,Q2,,
2026.0,April,Retail,ADLV Retailer,GA,G&A - Staff Cost,Budget,0.0,Q2,,
2026.0,April,Retail,ADLV Retailer,GA,G&A - Other staff cost,Budget,-283576667.0,Q2,,
2026.0,April,Retail,ADLV Retailer,GA,G&A - Facility Management and Travelling,Budget,-306865285.0,Q2,,
2026.0,April,Retail,ADLV Retailer,GA,G&A - Consultancy cost,Budget,0.0,Q2,,
2026.0,April,Retail,ADLV Retailer,GA,G&A - Corporate Action (Adj. Total),Budget,0.0,Q2,,
2026.0,April,Retail,ADLV Retailer,GA,G&A - IT Cost,Budget,-18370000.0,Q2,,
2026.0,April,Retail,ADLV Retailer,GA,G&A - Depreciation,Budget,-410304644.0,Q2,,
2026.0,April,Retail,ADLV Retailer,,Other income/(expenses) ,Budget,0.0,Q2,,
2026.0,April,Retail,ADLV Retailer,,Total G&A (Include Depre + Others),Budget,-1019116596.0,Q2,,
2026.0,April,Retail,ADLV Retailer,EBITDA,EBITDA,Budget,463241381.0,Q2,,
2026.0,April,Retail,ADLV Retailer,EBIT,EBIT,Budget,52936737.0,Q2,,
,,,,,,Budget,,,,
2026.0,May,Retail,ADLV Retailer,Revenue,Revenue,Budget,3810000000.0,Q2,,
2026.0,May,Retail,ADLV Retailer,COGS,COGS,Budget,-2114650000.0,Q2,,
2026.0,May,Retail,ADLV Retailer,GP,GP,Budget,1695350000.0,Q2,,
2026.0,May,Retail,ADLV Retailer,SM,S&M - O2O,Budget,0.0,Q2,,
2026.0,May,Retail,ADLV Retailer,SM,S&M - Offline,Budget,-137850000.0,Q2,,
2026.0,May,Retail,ADLV Retailer,SM,S&M - Online,Budget,-112000000.0,Q2,,
2026.0,May,Retail,ADLV Retailer,SM,S&M - Others,Budget,-4000000.0,Q2,,
2026.0,May,Retail,ADLV Retailer,SM,S&M - Others (FD & SS Cashback),Budget,0.0,Q2,,
2026.0,May,Retail,ADLV Retailer,SM,S&M - Payment Channel,Budget,-156370000.0,Q2,,
2026.0,May,Retail,ADLV Retailer,SM,S&M - PCV,Budget,0.0,Q2,,
2026.0,May,Retail,ADLV Retailer,SM,S&M - Distribution Cost,Budget,-24666667.0,Q2,,
2026.0,May,Retail,ADLV Retailer,,Total S&M,Budget,-434886667.0,Q2,,
2026.0,May,Retail,ADLV Retailer,,CM,Budget,1260463333.0,Q2,,
2026.0,May,Retail,ADLV Retailer,GA,G&A - Staff Cost,Budget,0.0,Q2,,
2026.0,May,Retail,ADLV Retailer,GA,G&A - Other staff cost,Budget,-282676667.0,Q2,,
2026.0,May,Retail,ADLV Retailer,GA,G&A - Facility Management and Travelling,Budget,-312865285.0,Q2,,
2026.0,May,Retail,ADLV Retailer,GA,G&A - Consultancy cost,Budget,0.0,Q2,,
2026.0,May,Retail,ADLV Retailer,GA,G&A - Corporate Action (Adj. Total),Budget,0.0,Q2,,
2026.0,May,Retail,ADLV Retailer,GA,G&A - IT Cost,Budget,-20110000.0,Q2,,
2026.0,May,Retail,ADLV Retailer,GA,G&A - Depreciation,Budget,-410304644.0,Q2,,
2026.0,May,Retail,ADLV Retailer,,Other income/(expenses) ,Budget,0.0,Q2,,
2026.0,May,Retail,ADLV Retailer,,Total G&A (Include Depre + Others),Budget,-1025956596.0,Q2,,
2026.0,May,Retail,ADLV Retailer,EBITDA,EBITDA,Budget,644811381.0,Q2,,
2026.0,May,Retail,ADLV Retailer,EBIT,EBIT,Budget,234506737.0,Q2,,
,,,,,,Budget,,,,
2026.0,June,Retail,ADLV Retailer,Revenue,Revenue,Budget,4233389414.0,Q2,,
2026.0,June,Retail,ADLV Retailer,COGS,COGS,Budget,-2350212495.0,Q2,,
2026.0,June,Retail,ADLV Retailer,GP,GP,Budget,1883176919.0,Q2,,
2026.0,June,Retail,ADLV Retailer,SM,S&M - O2O,Budget,0.0,Q2,,
2026.0,June,Retail,ADLV Retailer,SM,S&M - Offline,Budget,-176903197.0,Q2,,
2026.0,June,Retail,ADLV Retailer,SM,S&M - Online,Budget,-156006730.0,Q2,,
2026.0,June,Retail,ADLV Retailer,SM,S&M - Others,Budget,-4000000.0,Q2,,
2026.0,June,Retail,ADLV Retailer,SM,S&M - Others (FD & SS Cashback),Budget,0.0,Q2,,
2026.0,June,Retail,ADLV Retailer,SM,S&M - Payment Channel,Budget,-200688412.0,Q2,,
2026.0,June,Retail,ADLV Retailer,SM,S&M - PCV,Budget,0.0,Q2,,
2026.0,June,Retail,ADLV Retailer,SM,S&M - Distribution Cost,Budget,-24666667.0,Q2,,
2026.0,June,Retail,ADLV Retailer,,Total S&M,Budget,-562265006.0,Q2,,
2026.0,June,Retail,ADLV Retailer,,CM,Budget,1320911913.0,Q2,,
2026.0,June,Retail,ADLV Retailer,GA,G&A - Staff Cost,Budget,0.0,Q2,,
2026.0,June,Retail,ADLV Retailer,GA,G&A - Other staff cost,Budget,-284356667.0,Q2,,
2026.0,June,Retail,ADLV Retailer,GA,G&A - Facility Management and Travelling,Budget,-341950861.0,Q2,,
2026.0,June,Retail,ADLV Retailer,GA,G&A - Consultancy cost,Budget,0.0,Q2,,
2026.0,June,Retail,ADLV Retailer,GA,G&A - Corporate Action (Adj. Total),Budget,0.0,Q2,,
2026.0,June,Retail,ADLV Retailer,GA,G&A - IT Cost,Budget,-23397317.0,Q2,,
2026.0,June,Retail,ADLV Retailer,GA,G&A - Depreciation,Budget,-410304644.0,Q2,,
2026.0,June,Retail,ADLV Retailer,,Other income/(expenses) ,Budget,0.0,Q2,,
2026.0,June,Retail,ADLV Retailer,,Total G&A (Include Depre + Others),Budget,-1060009489.0,Q2,,
2026.0,June,Retail,ADLV Retailer,EBITDA,EBITDA,Budget,671207068.0,Q2,,
2026.0,June,Retail,ADLV Retailer,EBIT,EBIT,Budget,260902424.0,Q2,,
,,,,,,Budget,,,,
2026.0,July,Retail,ADLV Retailer,Revenue,Revenue,Budget,4251000000.0,Q3,,
2026.0,July,Retail,ADLV Retailer,COGS,COGS,Budget,-2440100000.0,Q3,,
2026.0,July,Retail,ADLV Retailer,GP,GP,Budget,1810900000.0,Q3,,
2026.0,July,Retail,ADLV Retailer,SM,S&M - O2O,Budget,0.0,Q3,,
2026.0,July,Retail,ADLV Retailer,SM,S&M - Offline,Budget,-157662000.0,Q3,,
2026.0,July,Retail,ADLV Retailer,SM,S&M - Online,Budget,-125920000.0,Q3,,
2026.0,July,Retail,ADLV Retailer,SM,S&M - Others,Budget,-4000000.0,Q3,,
2026.0,July,Retail,ADLV Retailer,SM,S&M - Others (FD & SS Cashback),Budget,0.0,Q3,,
2026.0,July,Retail,ADLV Retailer,SM,S&M - Payment Channel,Budget,-178050000.0,Q3,,
2026.0,July,Retail,ADLV Retailer,SM,S&M - PCV,Budget,0.0,Q3,,
2026.0,July,Retail,ADLV Retailer,SM,S&M - Distribution Cost,Budget,-24666667.0,Q3,,
2026.0,July,Retail,ADLV Retailer,,Total S&M,Budget,-490298667.0,Q3,,
2026.0,July,Retail,ADLV Retailer,,CM,Budget,1320601333.0,Q3,,
2026.0,July,Retail,ADLV Retailer,GA,G&A - Staff Cost,Budget,0.0,Q3,,
2026.0,July,Retail,ADLV Retailer,GA,G&A - Other staff cost,Budget,-286576667.0,Q3,,
2026.0,July,Retail,ADLV Retailer,GA,G&A - Facility Management and Travelling,Budget,-302505285.0,Q3,,
2026.0,July,Retail,ADLV Retailer,GA,G&A - Consultancy cost,Budget,0.0,Q3,,
2026.0,July,Retail,ADLV Retailer,GA,G&A - Corporate Action (Adj. Total),Budget,0.0,Q3,,
2026.0,July,Retail,ADLV Retailer,GA,G&A - IT Cost,Budget,-21455600.0,Q3,,
2026.0,July,Retail,ADLV Retailer,GA,G&A - Depreciation,Budget,-410304644.0,Q3,,
2026.0,July,Retail,ADLV Retailer,,Other income/(expenses) ,Budget,0.0,Q3,,
2026.0,July,Retail,ADLV Retailer,,Total G&A (Include Depre + Others),Budget,-1020842196.0,Q3,,
2026.0,July,Retail,ADLV Retailer,EBITDA,EBITDA,Budget,710063781.0,Q3,,
2026.0,July,Retail,ADLV Retailer,EBIT,EBIT,Budget,299759137.0,Q3,,
,,,,,,Budget,,,,
2026.0,August,Retail,ADLV Retailer,Revenue,Revenue,Budget,4292805649.0,Q3,,
2026.0,August,Retail,ADLV Retailer,COGS,COGS,Budget,-2355452824.0,Q3,,
2026.0,August,Retail,ADLV Retailer,GP,GP,Budget,1937352825.0,Q3,,
2026.0,August,Retail,ADLV Retailer,SM,S&M - O2O,Budget,0.0,Q3,,
2026.0,August,Retail,ADLV Retailer,SM,S&M - Offline,Budget,-198809922.0,Q3,,
2026.0,August,Retail,ADLV Retailer,SM,S&M - Online,Budget,-148336678.0,Q3,,
2026.0,August,Retail,ADLV Retailer,SM,S&M - Others,Budget,-4000000.0,Q3,,
2026.0,August,Retail,ADLV Retailer,SM,S&M - Others (FD & SS Cashback),Budget,0.0,Q3,,
2026.0,August,Retail,ADLV Retailer,SM,S&M - Payment Channel,Budget,-204200847.0,Q3,,
2026.0,August,Retail,ADLV Retailer,SM,S&M - PCV,Budget,0.0,Q3,,
2026.0,August,Retail,ADLV Retailer,SM,S&M - Distribution Cost,Budget,-24666667.0,Q3,,
2026.0,August,Retail,ADLV Retailer,,Total S&M,Budget,-580014114.0,Q3,,
2026.0,August,Retail,ADLV Retailer,,CM,Budget,1357338711.0,Q3,,
2026.0,August,Retail,ADLV Retailer,GA,G&A - Staff Cost,Budget,0.0,Q3,,
2026.0,August,Retail,ADLV Retailer,GA,G&A - Other staff cost,Budget,-284836667.0,Q3,,
2026.0,August,Retail,ADLV Retailer,GA,G&A - Facility Management and Travelling,Budget,-315977510.0,Q3,,
2026.0,August,Retail,ADLV Retailer,GA,G&A - Consultancy cost,Budget,0.0,Q3,,
2026.0,August,Retail,ADLV Retailer,GA,G&A - Corporate Action (Adj. Total),Budget,0.0,Q3,,
2026.0,August,Retail,ADLV Retailer,GA,G&A - IT Cost,Budget,-22722546.0,Q3,,
2026.0,August,Retail,ADLV Retailer,GA,G&A - Depreciation,Budget,-410304644.0,Q3,,
2026.0,August,Retail,ADLV Retailer,,Other income/(expenses) ,Budget,0.0,Q3,,
2026.0,August,Retail,ADLV Retailer,,Total G&A (Include Depre + Others),Budget,-1033841367.0,Q3,,
2026.0,August,Retail,ADLV Retailer,EBITDA,EBITDA,Budget,733801988.0,Q3,,
2026.0,August,Retail,ADLV Retailer,EBIT,EBIT,Budget,323497344.0,Q3,,
,,,,,,Budget,,,,
2026.0,September,Retail,ADLV Retailer,Revenue,Revenue,Budget,4419858344.0,Q3,,
2026.0,September,Retail,ADLV Retailer,COGS,COGS,Budget,-2418979172.0,Q3,,
2026.0,September,Retail,ADLV Retailer,GP,GP,Budget,2000879172.0,Q3,,
2026.0,September,Retail,ADLV Retailer,SM,S&M - O2O,Budget,0.0,Q3,,
2026.0,September,Retail,ADLV Retailer,SM,S&M - Offline,Budget,-200706926.0,Q3,,
2026.0,September,Retail,ADLV Retailer,SM,S&M - Online,Budget,-163383001.0,Q3,,
2026.0,September,Retail,ADLV Retailer,SM,S&M - Others,Budget,-4000000.0,Q3,,
2026.0,September,Retail,ADLV Retailer,SM,S&M - Others (FD & SS Cashback),Budget,0.0,Q3,,
2026.0,September,Retail,ADLV Retailer,SM,S&M - Payment Channel,Budget,-211528752.0,Q3,,
2026.0,September,Retail,ADLV Retailer,SM,S&M - PCV,Budget,0.0,Q3,,
2026.0,September,Retail,ADLV Retailer,SM,S&M - Distribution Cost,Budget,-24666667.0,Q3,,
2026.0,September,Retail,ADLV Retailer,,Total S&M,Budget,-604285346.0,Q3,,
2026.0,September,Retail,ADLV Retailer,,CM,Budget,1396593826.0,Q3,,
2026.0,September,Retail,ADLV Retailer,GA,G&A - Staff Cost,Budget,0.0,Q3,,
2026.0,September,Retail,ADLV Retailer,GA,G&A - Other staff cost,Budget,-285856667.0,Q3,,
2026.0,September,Retail,ADLV Retailer,GA,G&A - Facility Management and Travelling,Budget,-326909618.0,Q3,,
2026.0,September,Retail,ADLV Retailer,GA,G&A - Consultancy cost,Budget,0.0,Q3,,
2026.0,September,Retail,ADLV Retailer,GA,G&A - Corporate Action (Adj. Total),Budget,0.0,Q3,,
2026.0,September,Retail,ADLV Retailer,GA,G&A - IT Cost,Budget,-23210357.0,Q3,,
2026.0,September,Retail,ADLV Retailer,GA,G&A - Depreciation,Budget,-410304644.0,Q3,,
